TD07M01,TD07M02,TD07M03,TD07M04,TD07M05,TD07M06,TD07M07,TD07M08,TD07M09,TD07M10,TD07M12,TD07M13,TD07M14,TD07M15,TD07M16,TD07M17
1,3976,3,1,70200,73800,9190,3600,8,2,98,8,8,8,8,8
1,4066,5,1,72000,75600,9190,3600,8,2,98,8,8,8,8,8
1,4086,2,1,18900,19800,9190,900,8,2,98,8,8,8,8,8
1,4172,5,0,56820,60240,9190,3420,8,2,98,8,8,8,8,8
1,4217,2,0,37320,39600,9190,2280,8,2,98,8,8,8,8,8
1,4477,5,0,40500,43200,9190,2700,8,2,98,8,8,8,8,8
1,4477,5,0,54900,58500,9190,3600,8,2,98,8,8,8,8,8
1,4477,5,0,65700,68400,9190,2700,8,2,98,8,8,8,8,8
1,4477,5,1,36000,64800,9190,28800,8,2,98,8,8,8,8,8
1,4961,3,0,54000,59400,9190,5400,8,2,98,8,8,8,8,8
1,4991,3,1,76080,76800,9190,720,8,2,98,8,8,8,8,8
1,4991,3,1,78600,80880,9190,2280,8,2,98,8,8,8,8,8
1,4996,4,0,31200,31500,9190,300,8,2,98,8,8,8,8,8
1,5003,4,0,70200,72900,9190,2700,8,2,98,8,8,8,8,8
1,5003,4,1,77520,79200,9190,1680,8,2,98,8,8,8,8,8
1,5195,3,0,53700,56700,9190,3000,8,2,98,8,8,8,8,8
1,5195,3,0,61200,66600,9190,5400,8,2,98,8,8,8,8,8
1,5195,3,1,74100,80580,9190,6480,8,2,98,8,8,8,8,8
1,5201,3,0,54000,57600,9190,3600,8,2,98,8,8,8,8,8
1,5403,4,0,48600,51600,9190,3000,8,2,98,8,8,8,8,8
1,5461,3,1,58200,59400,9190,1200,8,2,98,8,8,8,8,8
1,5461,2,1,68400,69600,9190,1200,8,2,98,8,8,8,8,8
1,5916,4,1,67500,70200,9190,2700,8,2,98,8,8,8,8,8
1,6116,3,0,61260,68460,9190,7200,8,2,98,8,8,8,8,8
1,6116,3,1,66000,69600,9190,3600,8,2,98,8,8,8,8,8
1,6133,2,1,68400,72000,9190,3600,8,2,98,8,8,8,8,8
1,6382,2,1,69300,72480,9190,3180,8,2,98,8,8,8,8,8
1,6464,4,0,40500,45000,9190,4500,8,2,98,8,8,8,8,8
1,6491,4,1,71100,72000,9190,900,8,2,98,8,8,8,8,8
1,6734,3,1,31800,32400,9190,600,8,2,98,8,8,8,8,8
1,6773,4,0,65700,70200,9190,4500,8,2,98,8,8,8,8,8
1,6877,3,1,57600,61200,9190,3600,8,2,98,8,8,8,8,8
1,6907,3,0,48300,52200,9190,3900,8,2,98,8,8,8,8,8
1,6907,3,0,83700,84600,9190,900,8,2,98,8,8,8,8,8
1,6907,3,1,5400,7200,9190,1800,8,2,98,8,8,8,8,8
1,7007,2,0,69600,72000,9190,2400,8,2,98,8,8,8,8,8
1,7423,2,0,33900,38700,9190,4800,8,2,98,8,8,8,8,8
1,7453,3,0,81000,82800,9190,1800,8,2,98,8,8,8,8,8
1,7472,2,0,56400,60000,9190,3600,8,2,98,8,8,8,8,8
1,7518,3,1,57000,58800,9190,1800,8,2,98,8,8,8,8,8
1,7631,3,1,63300,66420,9190,3120,8,2,98,8,8,8,8,8
1,7639,3,1,64800,66720,9190,1920,8,2,98,8,8,8,8,8
1,7639,3,1,66720,68700,9190,1980,8,2,98,8,8,8,8,8
1,7639,3,1,68700,70620,9190,1920,8,2,98,8,8,8,8,8
1,7719,3,0,63000,67500,9190,4500,8,2,98,8,8,8,8,8
1,7719,3,0,67500,72000,9190,4500,8,2,98,8,8,8,8,8
1,7719,3,1,62100,64800,9190,2700,8,2,98,8,8,8,8,8
1,7810,3,0,46500,48600,9190,2100,8,2,98,8,8,8,8,8
1,7810,3,0,56700,61200,9190,4500,8,2,98,8,8,8,8,8
1,7810,3,1,48600,55800,9190,7200,8,2,98,8,8,8,8,8
1,8278,4,0,57600,61200,9190,3600,8,2,98,8,8,8,8,8
1,1593,2,1,60300,66600,9190,6300,1,2,13,1,1,1,4,1
1,2969,3,0,75900,81180,9190,5280,1,2,13,1,1,1,4,1
1,3494,3,0,66600,73800,9190,7200,1,2,13,1,1,1,4,1
1,4775,3,0,73800,74700,9190,900,1,2,13,1,1,1,4,1
1,4775,3,0,74700,75600,9190,900,1,2,13,1,1,1,4,1
1,8182,3,0,41100,50400,9190,9300,1,2,13,1,1,1,4,1
1,8278,3,0,56400,62400,9190,6000,1,2,13,1,1,1,4,1
1,1233,3,1,45900,46800,9190,900,1,3,6,1,1,5,1,1
1,2216,2,1,55800,57600,9190,1800,1,3,6,1,1,5,1,1
1,4562,3,1,61200,63000,9190,1800,1,3,6,1,1,5,1,1
1,2909,3,0,36000,38700,9190,2700,8,8,19,8,8,8,8,8
1,74,3,0,70200,79200,9190,9000,8,8,98,8,8,8,8,8
1,127,5,1,61200,68400,9190,7200,8,8,98,8,8,8,8,8
1,131,3,1,57600,63000,9190,5400,8,8,98,8,8,8,8,8
1,131,3,1,64800,71040,9190,6240,8,8,98,8,8,8,8,8
1,196,3,1,57300,76200,9190,18900,8,8,98,8,8,8,8,8
1,204,2,0,50400,63000,9190,12600,8,8,98,8,8,8,8,8
1,235,2,0,60120,68100,9190,7980,8,8,98,8,8,8,8,8
1,253,2,1,60000,63000,9190,3000,8,8,98,8,8,8,8,8
1,258,3,0,30600,31500,9190,900,8,8,98,8,8,8,8,8
1,344,3,0,79200,82800,9190,3600,8,8,98,8,8,8,8,8
1,380,3,1,68400,75600,9190,7200,8,8,98,8,8,8,8,8
1,380,4,1,68400,74700,9190,6300,8,8,98,8,8,8,8,8
1,485,3,1,74520,77700,9190,3180,8,8,98,8,8,8,8,8
1,486,4,1,55800,56400,9190,600,8,8,98,8,8,8,8,8
1,494,5,1,72600,86400,9190,13800,8,8,98,8,8,8,8,8
1,515,3,0,1800,4500,9190,2700,8,8,98,8,8,8,8,8
1,515,2,0,33600,36900,9190,3300,8,8,98,8,8,8,8,8
1,515,3,1,9000,16200,9190,7200,8,8,98,8,8,8,8,8
1,515,3,1,84600,86400,9190,1800,8,8,98,8,8,8,8,8
1,540,3,0,7200,12600,9190,5400,8,8,98,8,8,8,8,8
1,566,3,1,59400,68400,9190,9000,8,8,98,8,8,8,8,8
1,683,3,0,35700,36000,9190,300,8,8,98,8,8,8,8,8
1,683,3,0,64200,66600,9190,2400,8,8,98,8,8,8,8,8
1,691,3,0,78000,80400,9190,2400,8,8,98,8,8,8,8,8
1,691,3,1,61200,63000,9190,1800,8,8,98,8,8,8,8,8
1,745,4,1,61200,64800,9190,3600,8,8,98,8,8,8,8,8
1,745,3,1,67200,77400,9190,10200,8,8,98,8,8,8,8,8
1,773,4,0,0,6540,9190,6540,8,8,98,8,8,8,8,8
1,773,4,0,64500,68400,9190,3900,8,8,98,8,8,8,8,8
1,773,4,0,77700,83520,9190,5820,8,8,98,8,8,8,8,8
1,773,4,1,66240,67080,9190,840,8,8,98,8,8,8,8,8
1,793,4,1,32400,43200,9190,10800,8,8,98,8,8,8,8,8
1,797,3,1,73800,82800,9190,9000,8,8,98,8,8,8,8,8
1,823,4,1,67200,70800,9190,3600,8,8,98,8,8,8,8,8
1,827,3,1,48600,61200,9190,12600,8,8,98,8,8,8,8,8
1,827,3,1,65700,76500,9190,10800,8,8,98,8,8,8,8,8
1,860,3,0,27240,28320,9190,1080,8,8,98,8,8,8,8,8
1,860,3,1,23940,25080,9190,1140,8,8,98,8,8,8,8,8
1,872,4,0,73800,86400,9190,12600,8,8,98,8,8,8,8,8
1,893,3,0,40980,43200,9190,2220,8,8,98,8,8,8,8,8
1,907,3,0,80700,86400,9190,5700,8,8,98,8,8,8,8,8
1,907,3,1,79200,81000,9190,1800,8,8,98,8,8,8,8,8
1,1006,4,1,61200,68400,9190,7200,8,8,98,8,8,8,8,8
1,1006,4,1,73800,79200,9190,5400,8,8,98,8,8,8,8,8
1,1053,3,0,63000,66600,9190,3600,8,8,98,8,8,8,8,8
1,1072,2,1,57600,61200,9190,3600,8,8,98,8,8,8,8,8
1,1117,2,0,45000,67500,9190,22500,8,8,98,8,8,8,8,8
1,1300,3,0,75600,86400,9190,10800,8,8,98,8,8,8,8,8
1,1300,3,1,73800,86400,9190,12600,8,8,98,8,8,8,8,8
1,1419,5,0,36000,38700,9190,2700,8,8,98,8,8,8,8,8
1,1470,2,1,72000,79200,9190,7200,8,8,98,8,8,8,8,8
1,1547,3,0,64800,72000,9190,7200,8,8,98,8,8,8,8,8
1,1555,3,0,36000,41400,9190,5400,8,8,98,8,8,8,8,8
1,1555,3,0,41400,46800,9190,5400,8,8,98,8,8,8,8,8
1,1585,2,1,75600,77400,9190,1800,8,8,98,8,8,8,8,8
1,1593,2,1,25920,27000,9190,1080,8,8,98,8,8,8,8,8
1,1646,4,0,32400,37800,9190,5400,8,8,98,8,8,8,8,8
1,1692,2,0,42300,43200,9190,900,8,8,98,8,8,8,8,8
1,1709,2,0,37800,40500,9190,2700,8,8,98,8,8,8,8,8
1,1709,2,0,40500,43200,9190,2700,8,8,98,8,8,8,8,8
1,1709,2,0,66600,73800,9190,7200,8,8,98,8,8,8,8,8
1,1709,2,0,73800,81000,9190,7200,8,8,98,8,8,8,8,8
1,1709,2,0,81000,81900,9190,900,8,8,98,8,8,8,8,8
1,1709,2,1,59400,63360,9190,3960,8,8,98,8,8,8,8,8
1,1709,2,1,63360,79200,9190,15840,8,8,98,8,8,8,8,8
1,1735,5,0,57840,60000,9190,2160,8,8,98,8,8,8,8,8
1,1735,5,0,60840,79200,9190,18360,8,8,98,8,8,8,8,8
1,1735,6,0,69540,78600,9190,9060,8,8,98,8,8,8,8,8
1,1735,5,1,23940,24600,9190,660,8,8,98,8,8,8,8,8
1,1735,5,1,54000,54300,9190,300,8,8,98,8,8,8,8,8
1,1735,5,1,56760,58080,9190,1320,8,8,98,8,8,8,8,8
1,1735,5,1,58800,60300,9190,1500,8,8,98,8,8,8,8,8
1,1735,5,1,60600,62280,9190,1680,8,8,98,8,8,8,8,8
1,1735,5,1,69480,72540,9190,3060,8,8,98,8,8,8,8,8
1,1871,3,0,36600,39600,9190,3000,8,8,98,8,8,8,8,8
1,1898,3,0,41100,46800,9190,5700,8,8,98,8,8,8,8,8
1,1898,2,0,67500,68400,9190,900,8,8,98,8,8,8,8,8
1,1898,3,0,75600,77400,9190,1800,8,8,98,8,8,8,8,8
1,1898,2,1,76500,79200,9190,2700,8,8,98,8,8,8,8,8
1,1942,3,1,76800,77400,9190,600,8,8,98,8,8,8,8,8
1,1984,4,0,63300,64800,9190,1500,8,8,98,8,8,8,8,8
1,1984,4,0,70800,74400,9190,3600,8,8,98,8,8,8,8,8
1,2032,3,1,79200,86400,9190,7200,8,8,98,8,8,8,8,8
1,2054,4,0,81600,84600,9190,3000,8,8,98,8,8,8,8,8
1,2069,4,0,69000,77400,9190,8400,8,8,98,8,8,8,8,8
1,2112,3,1,78600,79200,9190,600,8,8,98,8,8,8,8,8
1,2139,4,0,28800,34200,9190,5400,8,8,98,8,8,8,8,8
1,2139,3,0,64800,75600,9190,10800,8,8,98,8,8,8,8,8
1,2139,4,0,64800,75600,9190,10800,8,8,98,8,8,8,8,8
1,2139,4,1,22440,23280,9190,840,8,8,98,8,8,8,8,8
1,2139,4,1,24120,24900,9190,780,8,8,98,8,8,8,8,8
1,2139,4,1,73500,79200,9190,5700,8,8,98,8,8,8,8,8
1,2157,5,0,51000,57000,9190,6000,8,8,98,8,8,8,8,8
1,2157,5,0,57960,59340,9190,1380,8,8,98,8,8,8,8,8
1,2157,4,1,56700,62100,9190,5400,8,8,98,8,8,8,8,8
1,2157,5,1,72000,75000,9190,3000,8,8,98,8,8,8,8,8
1,2172,3,0,79800,82800,9190,3000,8,8,98,8,8,8,8,8
1,2190,3,0,59400,64800,9190,5400,8,8,98,8,8,8,8,8
1,2190,3,0,77880,78300,9190,420,8,8,98,8,8,8,8,8
1,2199,3,0,76080,79200,9190,3120,8,8,98,8,8,8,8,8
1,2206,3,0,41400,42300,9190,900,8,8,98,8,8,8,8,8
1,2206,3,1,79200,80100,9190,900,8,8,98,8,8,8,8,8
1,2208,3,0,45000,48600,9190,3600,8,8,98,8,8,8,8,8
1,2208,3,0,57600,64800,9190,7200,8,8,98,8,8,8,8,8
1,2266,4,1,55080,61800,9190,6720,8,8,98,8,8,8,8,8
1,2310,3,0,30600,34200,9190,3600,8,8,98,8,8,8,8,8
1,2371,3,0,65580,69300,9190,3720,8,8,98,8,8,8,8,8
1,2371,3,0,80100,82800,9190,2700,8,8,98,8,8,8,8,8
1,2371,4,1,59400,64800,9190,5400,8,8,98,8,8,8,8,8
1,2371,3,1,60600,66600,9190,6000,8,8,98,8,8,8,8,8
1,2371,4,1,75600,82800,9190,7200,8,8,98,8,8,8,8,8
1,2406,3,0,50400,52200,9190,1800,8,8,98,8,8,8,8,8
1,2406,3,0,66600,68400,9190,1800,8,8,98,8,8,8,8,8
1,2427,3,0,59400,64800,9190,5400,8,8,98,8,8,8,8,8
1,2440,4,1,27000,27900,9190,900,8,8,98,8,8,8,8,8
1,2473,4,0,70200,74700,9190,4500,8,8,98,8,8,8,8,8
1,2473,4,1,68400,75600,9190,7200,8,8,98,8,8,8,8,8
1,2533,2,0,68400,72000,9190,3600,8,8,98,8,8,8,8,8
1,2533,2,0,72000,75600,9190,3600,8,8,98,8,8,8,8,8
1,2708,4,0,27300,27600,9190,300,8,8,98,8,8,8,8,8
1,2708,4,0,50400,58200,9190,7800,8,8,98,8,8,8,8,8
1,2721,3,0,33600,39600,9190,6000,8,8,98,8,8,8,8,8
1,2750,4,0,36000,43200,9190,7200,8,8,98,8,8,8,8,8
1,2750,4,0,50400,54000,9190,3600,8,8,98,8,8,8,8,8
1,2750,4,0,66000,67500,9190,1500,8,8,98,8,8,8,8,8
1,2750,4,1,61200,72000,9190,10800,8,8,98,8,8,8,8,8
1,2750,4,1,80100,82800,9190,2700,8,8,98,8,8,8,8,8
1,2763,5,0,51300,51900,9190,600,8,8,98,8,8,8,8,8
1,2774,3,0,73500,77400,9190,3900,8,8,98,8,8,8,8,8
1,2774,3,1,64800,72000,9190,7200,8,8,98,8,8,8,8,8
1,2792,3,0,50700,51000,9190,300,8,8,98,8,8,8,8,8
1,2792,3,0,78000,82800,9190,4800,8,8,98,8,8,8,8,8
1,2792,3,1,68100,68640,9190,540,8,8,98,8,8,8,8,8
1,2814,3,1,67200,70200,9190,3000,8,8,98,8,8,8,8,8
1,2826,2,1,21600,23400,9190,1800,8,8,98,8,8,8,8,8
1,2826,2,1,25200,27000,9190,1800,8,8,98,8,8,8,8,8
1,2918,5,0,26100,28800,9190,2700,8,8,98,8,8,8,8,8
1,2942,3,0,31980,34200,9190,2220,8,8,98,8,8,8,8,8
1,2969,3,1,78240,82680,9190,4440,8,8,98,8,8,8,8,8
1,2982,4,0,54000,59400,9190,5400,8,8,98,8,8,8,8,8
1,2982,3,0,63000,74700,9190,11700,8,8,98,8,8,8,8,8
1,2982,4,0,71700,77400,9190,5700,8,8,98,8,8,8,8,8
1,2988,4,0,71580,74700,9190,3120,8,8,98,8,8,8,8,8
1,2988,4,0,75600,79200,9190,3600,8,8,98,8,8,8,8,8
1,3043,3,0,61200,64800,9190,3600,8,8,98,8,8,8,8,8
1,3107,3,0,66000,71700,9190,5700,8,8,98,8,8,8,8,8
1,3107,3,0,71700,77400,9190,5700,8,8,98,8,8,8,8,8
1,3138,4,1,76980,79200,9190,2220,8,8,98,8,8,8,8,8
1,3173,4,0,75600,79200,9190,3600,8,8,98,8,8,8,8,8
1,3183,4,0,72900,77400,9190,4500,8,8,98,8,8,8,8,8
1,3190,2,0,55200,73800,9190,18600,8,8,98,8,8,8,8,8
1,3190,2,0,75600,77400,9190,1800,8,8,98,8,8,8,8,8
1,3200,2,0,37800,43200,9190,5400,8,8,98,8,8,8,8,8
1,3200,2,1,70800,73800,9190,3000,8,8,98,8,8,8,8,8
1,3320,3,1,70200,75600,9190,5400,8,8,98,8,8,8,8,8
1,3328,4,0,76200,77400,9190,1200,8,8,98,8,8,8,8,8
1,3328,4,1,40200,43800,9190,3600,8,8,98,8,8,8,8,8
1,3379,3,1,53100,54000,9190,900,8,8,98,8,8,8,8,8
1,3395,3,1,27000,27300,9190,300,8,8,98,8,8,8,8,8
1,3395,3,1,65700,67500,9190,1800,8,8,98,8,8,8,8,8
1,3395,3,1,70200,72000,9190,1800,8,8,98,8,8,8,8,8
1,3485,3,0,72000,79200,9190,7200,8,8,98,8,8,8,8,8
1,3628,3,1,64200,65700,9190,1500,8,8,98,8,8,8,8,8
1,3643,3,0,50460,52200,9190,1740,8,8,98,8,8,8,8,8
1,3643,3,0,52500,54300,9190,1800,8,8,98,8,8,8,8,8
1,3643,3,0,78000,79800,9190,1800,8,8,98,8,8,8,8,8
1,3643,2,0,83100,84780,9190,1680,8,8,98,8,8,8,8,8
1,3643,2,1,56400,70200,9190,13800,8,8,98,8,8,8,8,8
1,3656,3,0,72600,78300,9190,5700,8,8,98,8,8,8,8,8
1,3677,3,1,68400,72000,9190,3600,8,8,98,8,8,8,8,8
1,3689,5,0,30600,33300,9190,2700,8,8,98,8,8,8,8,8
1,3689,5,0,39900,43200,9190,3300,8,8,98,8,8,8,8,8
1,3689,5,0,72000,79200,9190,7200,8,8,98,8,8,8,8,8
1,3719,4,0,38700,41400,9190,2700,8,8,98,8,8,8,8,8
1,3804,4,0,62400,66000,9190,3600,8,8,98,8,8,8,8,8
1,3804,4,0,67200,70800,9190,3600,8,8,98,8,8,8,8,8
1,3804,3,0,70200,75600,9190,5400,8,8,98,8,8,8,8,8
1,3804,3,1,24900,26400,9190,1500,8,8,98,8,8,8,8,8
1,3804,4,1,72000,75600,9190,3600,8,8,98,8,8,8,8,8
1,3839,3,1,74400,76200,9190,1800,8,8,98,8,8,8,8,8
1,3954,2,1,75600,79200,9190,3600,8,8,98,8,8,8,8,8
1,3969,3,1,80580,81600,9190,1020,8,8,98,8,8,8,8,8
1,3981,4,1,52200,60300,9190,8100,8,8,98,8,8,8,8,8
1,3999,3,1,72600,75600,9190,3000,8,8,98,8,8,8,8,8
1,4062,3,0,39600,41400,9190,1800,8,8,98,8,8,8,8,8
1,4062,3,0,41400,43200,9190,1800,8,8,98,8,8,8,8,8
1,4126,4,0,42600,46920,9190,4320,8,8,98,8,8,8,8,8
1,4126,4,0,72900,77400,9190,4500,8,8,98,8,8,8,8,8
1,4126,4,0,85500,86400,9190,900,8,8,98,8,8,8,8,8
1,4137,3,1,63600,65100,9190,1500,8,8,98,8,8,8,8,8
1,4215,5,0,30780,31200,9190,420,8,8,98,8,8,8,8,8
1,4215,5,1,63000,63900,9190,900,8,8,98,8,8,8,8,8
1,4295,2,0,31500,38700,9190,7200,8,8,98,8,8,8,8,8
1,4333,3,0,81600,84600,9190,3000,8,8,98,8,8,8,8,8
1,4333,3,1,75600,82800,9190,7200,8,8,98,8,8,8,8,8
1,4346,3,1,59400,68400,9190,9000,8,8,98,8,8,8,8,8
1,4346,3,1,77400,86400,9190,9000,8,8,98,8,8,8,8,8
1,4353,3,0,45900,52800,9190,6900,8,8,98,8,8,8,8,8
1,4353,4,0,57600,58800,9190,1200,8,8,98,8,8,8,8,8
1,4353,4,0,72600,75000,9190,2400,8,8,98,8,8,8,8,8
1,4395,4,0,56400,75600,9190,19200,8,8,98,8,8,8,8,8
1,4395,4,1,76500,80100,9190,3600,8,8,98,8,8,8,8,8
1,4508,2,1,24000,24600,9190,600,8,8,98,8,8,8,8,8
1,4509,3,0,52920,57060,9190,4140,8,8,98,8,8,8,8,8
1,4509,3,0,81780,82800,9190,1020,8,8,98,8,8,8,8,8
1,4509,3,1,72480,74040,9190,1560,8,8,98,8,8,8,8,8
1,4543,3,0,0,1800,9190,1800,8,8,98,8,8,8,8,8
1,4543,4,0,31500,32400,9190,900,8,8,98,8,8,8,8,8
1,4543,4,0,65700,70200,9190,4500,8,8,98,8,8,8,8,8
1,4543,4,0,70200,74700,9190,4500,8,8,98,8,8,8,8,8
1,4559,2,0,64800,72000,9190,7200,8,8,98,8,8,8,8,8
1,4583,3,1,66000,86400,9190,20400,8,8,98,8,8,8,8,8
1,4635,4,0,32400,37800,9190,5400,8,8,98,8,8,8,8,8
1,4663,2,0,30600,34200,9190,3600,8,8,98,8,8,8,8,8
1,4670,3,0,62760,63780,9190,1020,8,8,98,8,8,8,8,8
1,4670,3,0,63780,64800,9190,1020,8,8,98,8,8,8,8,8
1,4670,3,0,68400,79200,9190,10800,8,8,98,8,8,8,8,8
1,4670,3,1,58500,68400,9190,9900,8,8,98,8,8,8,8,8
1,4711,4,0,50400,64800,9190,14400,8,8,98,8,8,8,8,8
1,4755,3,0,68880,81900,9190,13020,8,8,98,8,8,8,8,8
1,4813,3,1,80100,82800,9190,2700,8,8,98,8,8,8,8,8
1,4836,3,0,76800,77400,9190,600,8,8,98,8,8,8,8,8
1,4836,2,1,73800,75600,9190,1800,8,8,98,8,8,8,8,8
1,4953,3,1,61800,68040,9190,6240,8,8,98,8,8,8,8,8
1,4972,3,0,72000,75600,9190,3600,8,8,98,8,8,8,8,8
1,4991,3,0,54000,64800,9190,10800,8,8,98,8,8,8,8,8
1,4991,3,0,65280,65700,9190,420,8,8,98,8,8,8,8,8
1,5003,4,0,63000,64800,9190,1800,8,8,98,8,8,8,8,8
1,5003,4,0,72900,75600,9190,2700,8,8,98,8,8,8,8,8
1,5003,4,1,75840,77520,9190,1680,8,8,98,8,8,8,8,8
1,5051,2,1,58500,60600,9190,2100,8,8,98,8,8,8,8,8
1,5096,3,1,63000,68400,9190,5400,8,8,98,8,8,8,8,8
1,5135,2,0,0,16200,9190,16200,8,8,98,8,8,8,8,8
1,5147,2,0,36000,46800,9190,10800,8,8,98,8,8,8,8,8
1,5147,2,0,47700,49500,9190,1800,8,8,98,8,8,8,8,8
1,5147,2,0,49800,64800,9190,15000,8,8,98,8,8,8,8,8
1,5147,2,0,66600,79200,9190,12600,8,8,98,8,8,8,8,8
1,5166,3,0,45900,50400,9190,4500,8,8,98,8,8,8,8,8
1,5166,4,0,55800,68400,9190,12600,8,8,98,8,8,8,8,8
1,5166,4,0,72000,75600,9190,3600,8,8,98,8,8,8,8,8
1,5195,3,0,47760,48360,9190,600,8,8,98,8,8,8,8,8
1,5195,4,0,48360,48900,9190,540,8,8,98,8,8,8,8,8
1,5195,4,0,49440,50160,9190,720,8,8,98,8,8,8,8,8
1,5195,4,0,61200,64800,9190,3600,8,8,98,8,8,8,8,8
1,5195,4,0,65100,70080,9190,4980,8,8,98,8,8,8,8,8
1,5195,3,1,44400,49500,9190,5100,8,8,98,8,8,8,8,8
1,5263,2,1,30300,30600,9190,300,8,8,98,8,8,8,8,8
1,5265,4,0,56700,59400,9190,2700,8,8,98,8,8,8,8,8
1,5265,4,1,64800,66600,9190,1800,8,8,98,8,8,8,8,8
1,5329,3,1,19800,21600,9190,1800,8,8,98,8,8,8,8,8
1,5360,3,0,80100,82800,9190,2700,8,8,98,8,8,8,8,8
1,5361,4,1,68400,69600,9190,1200,8,8,98,8,8,8,8,8
1,5390,2,1,72000,75600,9190,3600,8,8,98,8,8,8,8,8
1,5505,4,0,31500,38700,9190,7200,8,8,98,8,8,8,8,8
1,5516,4,1,80400,81600,9190,1200,8,8,98,8,8,8,8,8
1,5516,4,1,81600,82800,9190,1200,8,8,98,8,8,8,8,8
1,5532,2,0,48540,49500,9190,960,8,8,98,8,8,8,8,8
1,5566,3,0,68700,70200,9190,1500,8,8,98,8,8,8,8,8
1,5587,4,1,72000,81000,9190,9000,8,8,98,8,8,8,8,8
1,5635,4,1,31500,31740,9190,240,8,8,98,8,8,8,8,8
1,5651,3,1,60300,72000,9190,11700,8,8,98,8,8,8,8,8
1,5664,3,0,55320,59400,9190,4080,8,8,98,8,8,8,8,8
1,5820,3,0,33900,37800,9190,3900,8,8,98,8,8,8,8,8
1,5825,2,0,77400,81000,9190,3600,8,8,98,8,8,8,8,8
1,5836,5,0,68400,72000,9190,3600,8,8,98,8,8,8,8,8
1,5861,4,0,49200,61200,9190,12000,8,8,98,8,8,8,8,8
1,5861,3,0,54300,61200,9190,6900,8,8,98,8,8,8,8,8
1,5938,4,0,57600,63000,9190,5400,8,8,98,8,8,8,8,8
1,5978,2,0,68400,86400,9190,18000,8,8,98,8,8,8,8,8
1,5982,3,0,34200,34800,9190,600,8,8,98,8,8,8,8,8
1,5994,2,0,74700,79200,9190,4500,8,8,98,8,8,8,8,8
1,6062,2,1,74400,77400,9190,3000,8,8,98,8,8,8,8,8
1,6069,3,1,75600,79200,9190,3600,8,8,98,8,8,8,8,8
1,6089,4,1,71100,78300,9190,7200,8,8,98,8,8,8,8,8
1,6114,3,0,34560,37800,9190,3240,8,8,98,8,8,8,8,8
1,6114,2,1,75600,79200,9190,3600,8,8,98,8,8,8,8,8
1,6151,5,0,50220,50520,9190,300,8,8,98,8,8,8,8,8
1,6165,4,0,70200,71820,9190,1620,8,8,98,8,8,8,8,8
1,6309,3,0,70500,72000,9190,1500,8,8,98,8,8,8,8,8
1,6411,4,0,43200,60600,9190,17400,8,8,98,8,8,8,8,8
1,6411,4,1,38940,44100,9190,5160,8,8,98,8,8,8,8,8
1,6421,3,1,71400,77400,9190,6000,8,8,98,8,8,8,8,8
1,6448,3,0,34800,39180,9190,4380,8,8,98,8,8,8,8,8
1,6448,4,1,72000,75600,9190,3600,8,8,98,8,8,8,8,8
1,6476,2,1,26400,27000,9190,600,8,8,98,8,8,8,8,8
1,6511,3,0,65700,72000,9190,6300,8,8,98,8,8,8,8,8
1,6511,3,1,69360,74760,9190,5400,8,8,98,8,8,8,8,8
1,6511,3,1,74760,79560,9190,4800,8,8,98,8,8,8,8,8
1,6549,4,0,66900,74100,9190,7200,8,8,98,8,8,8,8,8
1,6549,4,0,74100,81300,9190,7200,8,8,98,8,8,8,8,8
1,6569,3,1,79200,82800,9190,3600,8,8,98,8,8,8,8,8
1,6713,4,0,29700,31500,9190,1800,8,8,98,8,8,8,8,8
1,6773,3,0,45000,46800,9190,1800,8,8,98,8,8,8,8,8
1,6791,3,0,36000,37800,9190,1800,8,8,98,8,8,8,8,8
1,6807,4,1,79800,81300,9190,1500,8,8,98,8,8,8,8,8
1,6807,4,1,81300,82800,9190,1500,8,8,98,8,8,8,8,8
1,6831,2,0,43200,46800,9190,3600,8,8,98,8,8,8,8,8
1,6831,2,0,46800,54000,9190,7200,8,8,98,8,8,8,8,8
1,6831,2,0,61200,64800,9190,3600,8,8,98,8,8,8,8,8
1,6831,2,1,81000,81900,9190,900,8,8,98,8,8,8,8,8
1,6877,3,0,37800,39600,9190,1800,8,8,98,8,8,8,8,8
1,6918,4,0,59220,60360,9190,1140,8,8,98,8,8,8,8,8
1,6918,4,0,74400,75000,9190,600,8,8,98,8,8,8,8,8
1,6918,4,0,75000,75600,9190,600,8,8,98,8,8,8,8,8
1,6918,3,0,76140,76920,9190,780,8,8,98,8,8,8,8,8
1,6926,3,0,43200,50400,9190,7200,8,8,98,8,8,8,8,8
1,7033,2,0,73800,79200,9190,5400,8,8,98,8,8,8,8,8
1,7162,4,0,65400,80100,9190,14700,8,8,98,8,8,8,8,8
1,7276,3,0,45720,46320,9190,600,8,8,98,8,8,8,8,8
1,7276,3,0,46320,46920,9190,600,8,8,98,8,8,8,8,8
1,7301,4,0,34200,37800,9190,3600,8,8,98,8,8,8,8,8
1,7301,4,1,60300,68400,9190,8100,8,8,98,8,8,8,8,8
1,7303,3,0,75600,76500,9190,900,8,8,98,8,8,8,8,8
1,7303,3,1,65400,66000,9190,600,8,8,98,8,8,8,8,8
1,7314,3,1,55500,61200,9190,5700,8,8,98,8,8,8,8,8
1,7324,3,1,79380,82500,9190,3120,8,8,98,8,8,8,8,8
