ID_1997,SN_1997,weekly_avg_hrs_cat_3901_97,weekly_avg_hrs_cat_3902_97,weekly_avg_hrs_cat_3903_97,weekly_avg_hrs_cat_3904_97,weekly_avg_hrs_cat_3905_97,weekly_avg_hrs_cat_3906_97,weekly_avg_hrs_cat_3907_97,weekly_avg_hrs_cat_3908_97,weekly_avg_hrs_cat_3909_97,weekly_avg_hrs_cat_3910_97,weekly_avg_hrs_cat_3911_97,weekly_avg_hrs_cat_3912_97,weekly_avg_hrs_cat_3913_97,weekly_avg_hrs_cat_3914_97,weekly_avg_hrs_cat_3915_97,weekly_avg_hrs_cat_3916_97,weekly_avg_hrs_cat_3917_97,weekly_avg_hrs_cat_3918_97,weekly_avg_hrs_cat_3919_97,weekly_avg_hrs_cat_3920_97,weekly_avg_hrs_cat_3921_97,weekly_avg_hrs_cat_3923_97,weekly_avg_hrs_cat_3924_97,weekly_avg_hrs_cat_3925_97,weekly_avg_hrs_cat_3926_97,weekly_avg_hrs_cat_3927_97,weekly_avg_hrs_cat_3928_97,weekly_avg_hrs_cat_3929_97,weekly_avg_hrs_cat_3930_97,weekly_avg_hrs_cat_3931_97,weekly_avg_hrs_cat_3932_97,weekly_avg_hrs_cat_3933_97,weekly_avg_hrs_cat_3934_97,weekly_avg_hrs_cat_3935_97,weekly_avg_hrs_cat_3936_97,weekly_avg_hrs_cat_3937_97,weekly_avg_hrs_cat_3938_97,weekly_avg_hrs_cat_3939_97,parent_interactive_skill_hrs_wk_97
660,3,0.0,1.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,75.16666666666667,0.0,0.0,0.0,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,12.5,0.0,1.8333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3.5,6.416666666666667,0.0,0.0
666,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,82.91666666666667,0.0,18.583333333333332,0.0,29.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583333333333333,0.0,0.0,0.0,1.25,2.5,11.75,14.583333333333334,0.0,0.0
669,3,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.7666666666666667,0.7333333333333333,86.08333333333333,0.0,0.3333333333333333,0.0,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,19.5,0.0,0.0
670,3,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,1.0,105.33333333333333,0.0,11.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.583333333333333,0.0,0.0,0.0,0.0,38.75,3.8333333333333335,0.0,0.0
672,3,0.0,0.9333333333333333,0.0,0.75,0.0,0.0,0.0,0.0,84.65,0.0,4.916666666666667,0.0,40.833333333333336,0.0,0.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,7.416666666666667,7.666666666666667,5.083333333333333,0.0,0.0
674,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.5833333333333334,62.25,0.0,2.5833333333333335,0.0,24.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,20.583333333333332,0.0,2.5,0.0,0.0,0.0,0.0,14.333333333333334,3.5833333333333335,32.5,0.0
674,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75,0.0,49.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.333333333333332,2.5,30.0,0.0
676,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.41666666666667,0.0,3.75,0.0,42.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.416666666666668,18.5,0.0,0.0
676,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.25,0.0,3.75,0.0,37.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.583333333333332,19.5,0.0,0.0
677,4,0.0,5.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.5,88.96666666666667,0.0,6.0,0.0,36.666666666666664,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.383333333333333,14.116666666666667,1.6666666666666667,0.0
677,5,0.0,6.666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,1.5,87.71666666666667,0.0,4.0,7.083333333333333,36.416666666666664,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,11.616666666666667,0.0,0.0
680,3,0.0,0.0,0.0,1.0,0.0,0.0,5.5,1.5,78.33333333333333,0.0,56.916666666666664,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0
680,4,0.0,0.0,0.0,1.0,0.0,0.0,5.5,1.5,76.83333333333333,0.0,56.916666666666664,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,0.0
681,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,98.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,35.75,19.25,0.0,0.0
681,4,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.5,101.41666666666667,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,0.0,0.0,2.9166666666666665,0.0,31.166666666666668,14.083333333333334,0.0,0.0
687,3,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,92.75,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.25,17.5,0.0,0.0
687,4,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,92.75,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.25,17.5,0.0,0.0
690,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.1666666666666667,82.91666666666667,0.0,3.6666666666666665,2.5,40.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.2666666666666666,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,12.233333333333333,1.25,0.0
693,3,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,78.33333333333333,0.0,1.0,0.0,45.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.466666666666667,21.833333333333332,0.0,0.0
695,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.66666666666667,0.0,0.0,0.0,40.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.833333333333332,0.0,5.933333333333334,6.0,0.0,0.0,0.0,0.0,0.0,4.483333333333333,6.666666666666667,0.0,0.0
695,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.66666666666667,0.0,0.0,0.0,35.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,4.0,0.0,0.0,0.0,0.0,26.833333333333332,17.416666666666668,0.0,0.0
702,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.33333333333334,0.0,17.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5833333333333335,9.75,0.0,0.0
702,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.75,0.0,22.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,4.583333333333333,11.916666666666666,0.0,0.0
705,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.75,0.0,10.5,0.0,35.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.583333333333334,25.333333333333332,0.0,0.0
705,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0
707,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.25,0.0,0.0,0.0,38.833333333333336,0.0,5.233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,26.75,3.9166666666666665,0.0
707,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,0.0,0.0,0.0,36.25,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,12.5,18.75,1.5,0.0
709,3,0.0,0.0,0.0,0.0,0.0,0.0,20.15,8.683333333333334,101.1,0.0,1.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.7333333333333334,5.0,0.0
709,4,0.0,0.0,0.0,0.0,0.0,0.0,28.25,7.583333333333333,100.16666666666667,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0
713,2,0.0,0.0,0.0,0.0,0.0,0.0,1.25,12.166666666666666,82.25,0.0,1.9166666666666667,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.083333333333336,24.833333333333332,0.0,0.0
713,3,0.0,0.0,0.0,0.0,0.0,0.0,1.25,12.916666666666666,80.58333333333333,0.0,9.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.833333333333332,25.25,0.0,0.0
714,2,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,88.33333333333333,0.0,1.8333333333333333,0.0,34.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0
714,3,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,96.66666666666667,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,18.25,0.0,0.0
715,4,0.0,7.416666666666667,0.0,0.0,0.0,0.0,1.25,2.5,92.33333333333333,0.0,1.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,2.5,0.0,0.0
715,6,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.5,104.33333333333333,0.0,3.6666666666666665,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.083333333333336,0.0,0.0,0.0
719,3,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,3.6666666666666665,7.166666666666667,72.58333333333333,0.0,2.9166666666666665,0.0,37.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,9.916666666666666,31.5,1.3333333333333333,0.0
724,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.91666666666667,0.0,2.5,0.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,0.0,0.0,0.0
725,6,0.0,0.8333333333333334,2.8333333333333335,0.0,0.0,0.0,2.0,1.6666666666666667,84.08333333333333,0.0,8.416666666666666,0.0,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916666666666667,0.0,0.0,0.0,0.0,11.0,3.75,1.25,0.0
731,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.75,0.0,19.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,33.333333333333336,16.5,0.0,0.0
732,3,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.3333333333333333,2.6666666666666665,86.78333333333333,0.0,1.0,1.0,15.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.25,0.0,0.6666666666666666,0.0,0.0,7.75,0.16666666666666666,26.05,18.75,0.0,0.0
732,4,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.3333333333333333,2.4166666666666665,86.36666666666666,0.0,2.25,1.0,15.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.6666666666666666,0.0,0.0,3.8333333333333335,0.0,34.05,16.833333333333332,0.0,0.0
738,4,0.0,7.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,97.08333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.75,39.0,0.0,0.0
740,2,0.0,1.0,0.0,7.25,0.0,0.0,1.6666666666666667,1.6666666666666667,78.41666666666667,0.0,1.25,0.0,40.833333333333336,0.0,7.666666666666667,0.0,0.0,10.416666666666666,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.7666666666666666,0.0,1.7666666666666666,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0
742,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.83333333333333,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,45.0,0.0,0.0
742,4,0.0,0.0,0.0,0.0,0.0,0.0,3.75,2.5,104.0,0.0,7.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.166666666666664,10.75,0.0,0.0
745,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.6666666666666667,85.81666666666666,0.0,5.0,0.0,44.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,16.916666666666668,11.683333333333334,0.0,0.0
746,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,95.16666666666667,0.4166666666666667,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.583333333333332,0.0,0.0
746,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.8333333333333334,0.0,17.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,43.583333333333336,21.833333333333332,0.0,0.0
747,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.66666666666667,0.0,1.8333333333333333,0.0,35.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.166666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,12.333333333333334,26.25,1.0,0.0
750,3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,90.08333333333333,0.0,4.5,3.75,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.25,9.75,0.0,0.0
750,4,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,106.98333333333333,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.516666666666666,0.5,0.0,0.0
752,3,0.0,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,90.33333333333333,0.0,10.916666666666666,5.666666666666667,39.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,10.833333333333334,5.916666666666667,0.0,0.0
752,4,0.0,3.6666666666666665,0.0,1.6666666666666667,0.0,0.0,0.0,4.166666666666667,84.5,0.0,10.083333333333334,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,2.5,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,30.416666666666668,18.0,0.0,0.0
756,4,0.0,2.0,0.0,0.0,0.0,0.0,4.5,0.7666666666666667,88.66666666666667,0.0,6.983333333333333,0.0,34.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,8.25,0.0,0.0
758,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,102.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0
758,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.33333333333333,0.0,1.6666666666666667,0.0,94.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.0
759,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.16666666666667,0.0,0.0,9.0,41.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,11.25,21.166666666666668,0.0,0.0
759,4,0.0,0.0,0.0,10.0,0.0,0.0,5.0,3.75,90.38333333333334,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,0.0,0.0,0.0,0.9333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,26.133333333333333,19.733333333333334,0.0,0.0
764,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.33333333333333,0.0,0.0,0.0,40.416666666666664,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.75,0.0,0.0
765,2,0.0,2.5,0.0,0.5,0.0,0.0,2.0,1.0,71.91666666666667,0.0,9.5,0.0,53.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.583333333333334,3.75,0.0
767,3,0.0,1.0,0.0,0.0,0.0,0.0,16.666666666666668,0.3333333333333333,74.33333333333333,0.0,0.0,0.0,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.416666666666667,11.0,12.0,0.0
768,3,0.0,2.25,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,93.75,0.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,1.75,0.0,17.416666666666668,38.333333333333336,0.0,0.0
769,2,0.0,3.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.5333333333333333,79.66666666666667,0.0,0.0,0.0,43.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.5,9.5,3.5,0.0
769,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,90.08333333333333,0.0,0.0,0.0,37.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.9,0.0,0.0,0.0,0.0,0.0,9.416666666666666,23.35,0.0,0.0
770,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,75.33333333333333,0.0,3.1666666666666665,0.0,42.083333333333336,0.0,9.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,24.25,0.0
773,3,0.0,1.25,0.0,1.0,0.0,0.0,0.0,0.0,88.41666666666667,0.0,5.0,0.0,39.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,10.5,6.0,0.0
773,4,0.0,7.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,86.08333333333333,0.0,0.0,0.0,39.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,6.25,0.0,6.5,12.666666666666666,0.0,0.0
774,2,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,92.41666666666667,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.916666666666668,34.25,0.0,0.0
777,3,0.0,0.0,0.0,0.0,0.0,0.0,5.233333333333333,0.7666666666666667,84.75,0.0,1.25,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.5,0.0
777,4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,92.0,0.0,41.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,13.5,0.0
779,4,0.0,1.1666666666666667,0.0,0.5,0.0,0.0,23.5,4.0,96.55,0.0,0.0,0.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,4.233333333333333,17.8,0.5,0.0
781,3,0.0,0.0,4.583333333333333,0.0,0.0,0.0,6.5,0.0,82.63333333333334,0.0,2.1,4.166666666666667,43.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.433333333333334,15.25,0.0,0.0
781,4,0.0,0.6666666666666666,4.166666666666667,1.25,0.0,0.0,6.5,0.0,86.23333333333333,0.0,3.433333333333333,0.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,16.666666666666668,0.0,0.0
785,5,0.0,0.7333333333333333,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,84.83333333333333,0.0,0.0,0.0,41.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.683333333333334,0.0,0.0
